id_number,Standard_Normal,Normal_Mean5_SD2,Exponential_Lambda1,Gamma_Shape2_Scale2,Normal_Like_Int,Left_Heavy_Int
308,0.37983955727258034,4.637246527930163,0.5557827232177346,3.8866329454513657,44.0,11.0
309,-0.1401862774953468,8.42324563141246,0.392981894676998,3.529902822842147,51.0,-0.0
310,1.1611088662080955,7.029256332205218,0.05794684878150544,1.2239465264748515,53.0,1.0
311,0.7547862580094679,5.819091768118163,0.0787972688082242,5.965067480894719,70.0,30.0
312,-0.9488404197957068,2.4019183444847196,0.33354965489256816,3.096913108899785,49.0,1.0
313,0.6955357802879975,8.25048332911997,0.3449610305519408,8.141237220768845,30.0,5.0
314,1.4637606943863035,7.215405326052081,1.3900869558385227,1.0143554343347432,19.0,10.0
315,-0.12901646791163662,4.663573087912916,0.1725475598589328,3.154546525218908,67.0,4.0
316,-0.20228435218863755,3.909493094072198,1.221864645146174,3.193245794152477,61.0,40.0
317,-0.6907446938811131,4.531029803686474,1.291085447929815,2.2455937168188234,79.0,5.0
318,0.008438806507932602,2.7283158908760656,0.6360261478413088,1.5822471878892788,50.0,18.0
319,0.6773512071813436,3.9010303357184215,0.11699505513870842,1.0001799077798095,50.0,21.0
320,-0.811072759409503,6.630827885613379,1.277308963885165,3.3010358612761177,52.0,0.0
321,-1.3058880209107946,1.4487372414411375,2.4867015204577143,4.885624769649504,40.0,7.0
322,-0.4313873530546796,4.528307184655152,0.40459001086379376,8.79404439802099,35.0,2.0
323,-1.2374466444266419,5.327813503776639,1.5533198176240812,4.15288823675228,58.0,6.0
324,0.45481118278339683,5.450339148618504,1.2912841836945044,1.6061415156692846,69.0,6.0
325,-0.5092522742101582,2.739743440872307,-0.0207162345325997,9.208533606634246,58.0,-1.0
326,-1.6766525193888564,2.425700078190079,0.13007028445080027,6.1501287482823095,41.0,14.0
327,-0.29477596515892723,7.169387117414137,1.178651261929843,1.5170018270274652,57.0,4.0
328,-0.15017603151286704,2.394384346701881,1.8165166379044146,4.312958931547485,53.0,1.0
329,0.4918619066321037,6.948069760992178,2.5722489476247508,4.41255223781705,39.0,9.0
330,-0.1461963002927315,4.237140226952539,0.15198930228967356,7.676308072545894,26.0,6.0
331,1.8077148750733973,7.244754873339329,0.8192410632677968,1.7510168847528835,32.0,52.0
332,-0.5135492865154327,4.064479417136788,0.33612157986949437,5.386824827804449,70.0,23.0
333,-0.10844425027399937,2.531644346952066,0.2093917282349525,2.138485671816327,52.0,3.0
334,-0.03660433675862444,6.717488765644203,1.4021504700256466,3.634668648211886,38.0,13.0
335,-0.2926280051845899,4.80270867551453,0.5238194665360928,1.9801771769487762,50.0,11.0
336,0.08629335393041397,7.807501824700312,0.5238492255163179,5.334079017196974,59.0,1.0
337,0.5193776744350356,6.82607859431809,1.8402857915896456,10.681998528161856,39.0,20.0
338,1.368177252927886,4.695474060135028,0.29864748138440234,6.103758562241719,34.0,17.0
339,-1.6075883191788043,4.181983542075943,0.7160895964929884,1.0944345025927722,15.0,1.0
340,-0.5662522886703137,4.740672773858218,1.7069277242570895,2.339055243228787,67.0,17.0
341,-0.43120116088560495,5.42107753734439,0.1567435333174968,0.5748828605089082,59.0,14.0
342,0.9545075558362313,3.246125237153238,0.9221818383847595,1.1387890611350069,61.0,0.0
343,-0.391134227754718,6.739166874126874,1.783326524329124,0.6546578231558877,58.0,-0.0
344,-1.9272052972653828,4.421167335607427,1.4163081352227964,2.220455425500417,10.0,11.0
345,0.10350941594182915,3.878335825849036,2.172906903851769,0.6922545230494019,50.0,1.0
346,-0.13215619811544352,3.839663353028665,-0.05786028943110331,3.7866122565099527,55.0,12.0
347,0.08404672009702187,5.540968177849174,1.0874765134058053,2.5859934643795253,48.0,1.0
348,-1.0890157144039225,3.4046244087850734,0.1829447363456006,4.218679272311435,4.0,15.0
349,1.7045206828657937,5.46709843438969,0.8008193532856088,1.6785410933934795,46.0,6.0
350,-0.3027186637606354,8.24104765428609,1.5102034372558046,5.430298599453282,44.0,19.0
351,-0.08797545653054277,5.005868308184302,0.6377370220203497,9.591983840312528,69.0,4.0
352,-0.8416893552233498,4.055723505254426,1.2719611733780527,2.2882925820241202,48.0,16.0
353,-0.9418775181197019,1.7733246159926952,1.8251045262442702,5.071537355062365,39.0,52.0
354,-1.2240300255283598,5.243170960876277,2.912380737834269,5.678368712529146,39.0,9.0
355,-0.4614809318026545,2.8126461078356346,0.724685106428821,3.714327627356302,61.0,3.0
356,-0.9588406966081505,4.280195182678942,0.37878050162936605,6.029220927593421,61.0,5.0
357,2.036839105676039,5.339327809477723,0.47620609136125325,1.4893704527079525,45.0,3.0
358,-1.8665481353016669,1.4226948897124154,2.027184738810731,2.443262239983671,41.0,12.0
359,-1.1845806707291708,5.295218529675601,0.22288813619025416,1.2425442553083519,5.0,9.0
360,-0.36609985844689114,5.58865629376989,2.18046830948888,5.930761583071392,12.0,11.0
361,0.777714593680904,2.457013957390383,0.15586055571428536,0.7493022133299989,35.0,17.0
362,-0.4211523635324805,4.348938775796724,3.544914844577455,4.873426412020297,46.0,-0.0
363,0.7032790220578451,1.332804606799578,0.15205429864247993,0.10331810307320215,34.0,1.0
364,-0.9398754173664104,8.134303085750888,2.1922659719241095,1.048159765030121,22.0,4.0
365,0.032008908915090395,5.859020329233186,0.7530036868053122,2.4299027167402274,48.0,-0.0
366,1.7592789473230361,4.54149400857454,0.8380798785019278,3.8278645550105344,48.0,2.0
367,-0.9668881365222041,4.563291657387187,3.946161645408092,3.1298640247825085,72.0,27.0
368,0.42620946384608177,7.289911406158927,3.0294882895326603,1.6606033498804569,42.0,15.0
369,0.15436433192777982,4.924462408000617,1.5539434258051696,2.2734355862756237,43.0,1.0
370,-2.2498683410001927,5.66315984233472,1.0558962183257894,1.3828391387640402,35.0,0.0
371,-0.555107614807788,8.214782523301132,1.1635603035639168,3.515833578578294,97.0,4.0
372,1.2298268961396115,4.4221167901913345,0.2344155295290499,3.5159698467783795,62.0,19.0
373,0.20030625459225812,2.927180211983858,0.6902545727482453,2.9417497302395184,34.0,9.0
374,-1.0658566725363923,3.4250180858584733,0.6959161948360397,1.7923235509077393,15.0,13.0
375,0.6385991057601321,8.168257053353802,0.0592803878010571,12.192433094113358,24.0,10.0
376,-0.41980680984022,5.155450987887102,0.06619097602403577,4.949244093758899,33.0,4.0
377,0.3725176339325179,3.7277056389125294,0.027919361172383174,2.5852671570558887,24.0,2.0
378,0.5258225271292429,7.161586079544328,1.4749370369332198,1.554133686565016,49.0,4.0
379,-1.1736583391336088,6.934774989691453,0.5424461386162378,5.655274072892394,29.0,47.0
380,0.7327285549620091,4.063115202690855,0.6217218143448742,6.33195333230258,18.0,39.0
381,-1.0482663551238627,3.231056940843091,0.2547825451775429,2.9836661342829185,59.0,19.0
382,-1.4502067148380071,1.644911947319607,0.644932949427073,2.498056571055357,18.0,13.0
383,-0.9185793239853844,1.307008698707063,0.10302978462163795,3.720950007147697,1.0,3.0
384,-0.3977096034343503,4.256127369029889,0.13090062204024666,2.5477630000601095,65.0,0.0
385,0.11962964637806635,3.1075268742298547,1.7112421538580478,4.10607490994517,81.0,39.0
386,-0.7493449794357908,8.250569281217505,0.049281162800606446,1.4245668983862858,49.0,4.0
387,0.8723953423396893,5.187096855479346,2.594957611528058,7.668768726254643,63.0,5.0
388,0.31609118788890234,1.5111094121323196,0.47247784643662977,5.524114318251241,62.0,38.0
389,-0.7340265606865908,7.648740383944065,2.6543393221088056,0.5275295436025567,91.0,2.0
390,0.8279024376562141,5.014835529622608,0.009380985510588274,1.6870617714868608,29.0,4.0
391,1.1945179207900254,6.4172195473202756,0.4058861583264045,9.904220312205531,41.0,2.0
392,-0.18845803068303113,6.301049410447235,0.8164221908236075,7.179915915746561,38.0,-1.0
393,-0.09044735052119456,5.654478178709284,2.8925276325237292,2.136169101756271,51.0,3.0
394,-1.6935716800635543,6.140452673589937,0.16840523411730346,1.8427560310814646,46.0,9.0
395,-0.43941563969988473,5.495987722050184,1.6270201543727483,1.9473347834137593,46.0,10.0
396,-0.407996585136736,2.8887672500195563,0.8417758407813647,2.89569722260737,49.0,1.0
397,0.33744014018305596,5.764082597707539,1.1067218670734682,9.486030443945346,87.0,19.0
398,-0.1762149221145812,7.118617391150809,4.860522414337376,4.883896599013977,53.0,11.0
399,0.3281960807267881,4.485756471190864,0.46501390047103774,5.998313068982395,65.0,14.0
400,1.4256722569524938,6.078611829019905,0.34642128033145636,0.7769821456272339,59.0,4.0
401,-0.5706704542267192,5.865463766786005,0.7299040061727005,5.7879337000459765,54.0,3.0
402,-0.4906157210106385,8.301449059860927,0.9813822745324741,6.002650011969887,44.0,23.0
403,-1.3059707237505562,4.441903201897401,0.37654874806127914,4.184510600515118,63.0,6.0
404,-0.03926405830494828,4.4856095286016675,1.1970041371373787,3.4946583796447213,15.0,10.0
405,1.0191655870188576,4.730625604472786,0.12482013141940787,3.8031856511283197,78.0,19.0
406,-1.82366649716644,4.779516492175464,0.14960420286961346,4.649039996151739,60.0,29.0
407,-0.675538499780104,1.5850122134545659,0.004396383252432499,3.938629325119667,50.0,8.0
408,0.04412037546255192,3.448546042594578,1.392332755676893,2.818380164889517,48.0,52.0
409,0.8850837406653356,5.4265865333113705,2.9868702337912065,5.741431850122081,53.0,10.0
410,0.4312586901734645,4.785495700729563,1.5087898628359924,4.966269090836776,64.0,23.0
411,0.24899011618297828,3.089595763185402,0.1191464078219511,0.8349566962707105,56.0,0.0
412,-0.32862961644991984,3.5798384994993775,0.23750584935419322,4.429305465934467,71.0,-0.0
413,0.5687538380690929,4.388883601319425,1.1925013089048313,4.9189562692518285,81.0,14.0
414,1.036900600984324,3.3588014432612376,0.3911374802227334,7.0921306864543014,68.0,7.0
415,-1.759887429975283,4.000319704303614,0.475235973368094,2.7844156641007034,20.0,19.0
416,0.8340107694644374,4.066718128373337,0.39289184769081925,2.2798625025504453,41.0,13.0
417,-0.09089415189751447,6.968094852850075,0.7713228638690592,0.9216802012434523,66.0,13.0
418,-0.44979891044113834,7.023547047702277,2.110282083455795,7.475844843374101,88.0,3.0
419,-2.43848465823457,7.047983054510427,0.278274167231354,4.909451302968833,38.0,11.0
420,-1.2402244047843538,5.865709936093125,0.8834915733431208,4.076316947048372,61.0,13.0
421,1.8174188134307305,3.471494842789768,1.2039035370410323,4.834828654327052,73.0,20.0
422,-0.7054776185561439,6.840260522150437,-0.009042015640566446,5.653179853831855,50.0,17.0
423,-1.0187038041714953,4.173727816119164,0.35268627096356586,2.1919411950480265,27.0,15.0
424,-0.41254162549053064,4.927466930360914,0.8781769014392785,2.092119140842549,85.0,3.0
425,-0.6520828926849195,7.628616966516825,1.8300853781598208,5.274678962510245,35.0,51.0
426,0.058745682173189,5.275329111248179,0.19810577558819684,1.5523430176046005,34.0,12.0
427,1.5636238658387276,5.724429591108127,2.3342250669708235,4.53190228726148,54.0,3.0
428,-0.5146451093883169,1.9898083403673743,1.806977918366627,7.181761733133622,50.0,24.0
429,0.03469912807575379,6.026492731078916,0.3905173318237174,3.037818401631017,30.0,1.0
430,-1.2276964577847294,2.9009901829005336,1.604859123414125,4.296454633505963,78.0,3.0
431,1.3815025530041027,7.08728965232038,1.7640214581823839,1.0973284582424274,56.0,9.0
432,0.17072429276101342,4.613291007318547,0.3138888577020179,1.7486738450087114,65.0,2.0
433,-1.0330276217927175,1.2296309642096275,0.16741357928326303,9.434872917338875,49.0,2.0
434,1.0064636272638072,4.407962298577866,0.20075781636549678,5.807283862913859,50.0,17.0
435,1.2050259519865403,4.4631145426656245,2.1311887894360835,3.988479243285989,73.0,0.0
436,0.2721991066947211,5.899631718078512,0.7843210201544113,1.1871397963999866,41.0,7.0
437,-1.7332412280311251,6.198126572478891,1.0263783490678267,2.063105239869504,40.0,3.0
438,1.6693420644017432,4.257071933506114,0.38738733707809897,2.756597583070028,55.0,38.0
439,0.3063453833053061,7.082894267455217,1.5117851748350384,5.35502462795548,65.0,12.0
440,1.1965700135800437,1.4489251515368422,1.7626097305723196,13.317642726154595,65.0,1.0
441,-0.5531163854772132,3.6159248836591025,2.2285428360945,7.159445910456099,31.0,7.0
442,-0.5392060347157352,2.8236172102134356,0.8967058851598074,1.5683049312684978,27.0,4.0
443,0.10439311699567558,2.668047804386561,2.2211411330715567,4.8469732563282175,33.0,2.0
444,1.0247002460662082,6.87362315021707,1.9343574395281673,0.45685730735749874,63.0,18.0
445,0.18852648111528708,6.461061189726206,0.35903279851556597,4.5933683815121436,66.0,3.0
446,-1.2319058327121712,3.591020209688332,0.9110917870607902,4.45120455187218,54.0,27.0
447,0.19807916830485195,7.311833606645483,0.24498470472963713,3.9383867176059324,53.0,39.0
448,1.5945922266134989,5.351821753941816,0.9833312722192966,3.255273227183716,17.0,1.0
449,-0.006218211875156296,4.20784355754128,2.207921317181339,0.6442105473751442,53.0,14.0
450,0.1251234650004475,3.596636972401255,0.6560450568016007,4.16867674243963,20.0,14.0
451,-1.197595891162524,3.4900462532630576,1.800459761451698,2.3222311776068314,65.0,11.0
452,-1.4700165742266842,6.206167215992023,-0.04466934140481317,0.042690421974584114,42.0,13.0
453,-0.6034179394636574,6.5777541845912175,2.050148583568075,0.8385547392905133,54.0,33.0
454,-0.36257415084841993,5.486270400620998,2.852728117013369,4.191452738117701,44.0,20.0
455,0.05014689834004673,1.4956028927369438,0.32620565448945604,7.626245428577071,46.0,14.0
456,0.15867911463266673,5.736482158189947,1.229929244466821,1.5327056314493204,28.0,8.0
457,1.5315131524114276,6.0178291884106905,1.6455025845066689,1.874554957302267,44.0,2.0
458,0.02104034422938348,3.706080541699414,0.09791571059565207,6.108154547509684,46.0,3.0
459,0.9829692819829907,5.083046310085552,0.4599478501618312,0.38515274853757686,51.0,2.0
460,0.09426821796098334,1.5161365901269488,0.35482796311857706,1.9924792135402674,60.0,30.0
461,1.4513014657381176,2.4287399404652747,1.3748390247281037,2.9719428231517595,57.0,1.0
462,-1.9179774754589887,4.139193864787606,0.47677686758189075,0.9886462608069683,52.0,0.0
463,-0.5841815418648002,4.1035872635490644,0.013577850636275922,3.6209595759082753,36.0,0.0
464,0.9753953036445182,5.554097861616686,0.2976141646897144,2.8238269709122115,25.0,18.0
465,-0.1866215155448258,2.5648790900814515,0.21339917646826725,4.1693837264397775,30.0,-0.0
466,0.973291774742337,4.278423151773486,0.11629206727353203,3.7555544339506,34.0,36.0
467,0.4365751787527985,4.279217012379402,0.8043482991678419,10.015717793236302,65.0,52.0
468,0.9098039199607606,6.20376024712108,0.3775718174018581,5.463521811461616,67.0,3.0
469,0.5739131885937144,7.7135687923091165,0.2109202515658457,1.7754615698356315,33.0,-0.0
470,0.6549459442891986,8.238289459881592,2.7420625100113334,7.632430064178061,27.0,48.0
471,1.335929149079814,1.8087421361090499,0.24663078374300834,7.0011054383236875,16.0,1.0
472,0.8834439234226337,4.865986113798675,0.04144279020243882,-0.21884572240095046,35.0,10.0
473,1.086751543943941,2.799697297860856,0.8264777020077692,2.3576447213625364,58.0,16.0
474,0.13227341822757235,4.9532193694089415,2.3320759348111886,8.918593830994853,31.0,13.0
475,-0.5987841843652671,5.800520194757241,1.489243868362091,6.818739428951155,70.0,27.0
476,-0.620355317125605,5.305091763104426,0.19660931113092148,10.18275910937414,56.0,9.0
477,0.7721090126076785,4.749435766446144,0.37477189616269174,5.214798298246036,68.0,10.0
478,-2.22910255569893,7.966925125520615,0.4641289956745328,5.039664781274652,38.0,102.0
479,-1.231049234884423,6.788977695212056,2.6963763073007034,3.0114392881925482,62.0,12.0
480,-0.9719518375289928,4.484490211105145,0.319478332214756,11.38241174469686,28.0,3.0
481,-0.31259630172047664,5.239872428919941,0.12555940055096187,6.549696192853837,60.0,1.0
482,-2.7406733151602682,6.754020937301747,0.5062699139500202,8.140572387879088,73.0,28.0
483,1.27255644081847,6.297161586581408,0.9589671492431439,3.3846635017134115,75.0,6.0
484,0.5487448317459056,4.14226265730546,0.12507097317205249,2.96377951518137,38.0,41.0
485,1.8878718654666744,1.4514413779112136,-0.0645278688602949,1.1104021598163243,30.0,22.0
486,1.018248749001483,2.5265612591634836,0.0589439729096736,4.344677774450451,44.0,40.0
487,0.956836134758852,5.349438379772413,0.9845923719190479,1.4989748681699906,76.0,10.0
488,2.3653984365057923,1.3604556508118903,0.28445074868307474,3.043526399066046,26.0,1.0
489,-0.5110082690253197,4.784120303987817,0.35492666351241825,2.637028402470826,22.0,28.0
490,-1.5040005236157294,4.23783497729384,1.1256432497185407,5.606386201423264,11.0,12.0
491,-0.1317240246094853,7.0474671050506545,2.143721707425468,5.925155732046504,52.0,30.0
492,-0.8197311568505209,2.3256750648045283,3.0555074546680463,3.6041252174552336,17.0,4.0
493,-0.3154110399928745,1.5348455425781102,0.4297266724927248,4.732569044245297,69.0,27.0
494,-0.9466494651223809,4.119485773313476,0.35234384445579287,7.978609638737011,80.0,4.0
495,0.6045249200620245,6.3944972443977655,1.3775953238738938,3.947282543820498,47.0,4.0
496,0.442452094254744,6.89519680603494,1.1811095299838184,6.570694058870299,91.0,1.0
497,-0.03986525676222809,3.1365153207761223,3.654088819584963,2.6825225959596346,53.0,2.0
498,0.25204113628042824,5.6745935602096536,0.048011602900001844,5.0089109805230105,38.0,0.0
499,-0.23607846500756435,2.577427926024165,2.0180527015155416,0.5734209989870019,37.0,10.0
